airac 2609
ORIGIN	DEST	ROUTE	CREATION_AIRAC	AUTHOR
UDYZ	OKKK	UDYZ DCT EVGED DCT FODEC DCT INDUR DCT BONAM G781 UMH L223 TAVNI W158 KMS A647 RAGET Z431 VAXEN M688 SIDAD N302 ALVAX DCT RALKA DCT OKKK	2608	LainoaSoftware
UGKO	LOWW	UGKO DCT VIZRO DCT FIBBE DCT BARUS N11 ROLIN N644 INB L746 ODERO L621 REVDA DCT DENUB DCT TIDGA Y559 CONWI Y572 BUDOP DCT XOMBA P974 TABIN Q350 OKR M141 TOVKA DCT LOWW	2608	LainoaSoftware
UGKO	LZIB	UGKO DCT VIZRO DCT FIBBE DCT BARUS N11 ROLIN N644 INB L746 ODERO L621 REVDA DCT DENUB DCT ATSOS Z941 NARKA DCT XOMBA P974 TABIN DCT LZIB	2608	LainoaSoftware
UGKO	UACC	UGKO DCT VIZRO H5 TBS DCT DISKA M737 VERCA M747 SUBUT T916 LEYLA N161 MASAV N55 BEKOR L988 OSROL DCT UACC	2608	LainoaSoftware
UGKO	UATE	UGKO DCT VIZRO H5 TBS DCT DISKA M737 VERCA M747 SUBUT T916 BALUN N73 ADEDA Z581 LUMUR DCT UATE	2608	LainoaSoftware
UGSB	UUDD	UGSB DCT IZERO L21 ATCEF M10 GOKPA L746 ODERO T86 MATEL T746 ARGES Z946 OSTAL DCT IDARU DCT LARMU Z948 KARIL DCT KEKED N133 KSC M857 GERVI P851 ABERO DCT TURAT T344 OBARO N72 EKTUT T535 UDAPO N50 OLOPI DCT UUDD	2608	LainoaSoftware
UGSS	USPP	UGSS DCT DINAP G924 RESLO A944 BEMES R227 ITAKA N154 NOGBU N996 KODUM L988 ALABA T586 RAVNI Z582 EKSOZ N60 DEPIR N167 NIBOD M864 LUNAG T449 INPIL DCT USPP	2608	LainoaSoftware
UHHH	UHSN	UHHH DCT HH084 DCT MIZAL L731 LATMA B723 ULMIK B223 DABUR DCT UHSN	2608	LainoaSoftware
UHSN	UHHH	UHSN DCT KESIK B933 LANRI B915 FI G212 TOMSU DCT UHHH	2608	LainoaSoftware
UHSS	UHPP	UHSS DCT ODEKO G103 PAKLI A956 NEDSU G227 UB G73 SAMIK DCT UHPP	2608	LainoaSoftware
UIAA	UHWW	UIAA DCT LASAD A91 AGINO A810 TELOK A345 HLD B451 SANAR DCT UHWW	2608	LainoaSoftware
UIII	UCFO	UIII DCT BOGRA A815 TUTEK M97 LIBZI R497 BUMER W342 TR M99 BOKIS L135 REMIZ DCT UCFO	2608	LainoaSoftware
UIII	VVPQ	UIII DCT BOGRA DCT CS G490 NH B155 IKT A938 ULTUK G909 LETBI B480 MORIT B330 UBKER G212 SGM A581 SAGAG B218 VTN R470 ROT R345 REP W17 KOS R334 NUMDI DCT VVPQ	2608	LainoaSoftware
UIUU	UHBB	UIUU DCT KUMAT A809 RINOP W268 NERKA W173 KU P873 NIKTO G229 UDRIL B803 RUNET DCT UHBB	2608	LainoaSoftware
UIUU	ZHCC	UIUU DCT PILUG B155 USONA G490 SERNA B339 UDA V674 NIXAL B208 NOPIN DCT ZHCC	2608	LainoaSoftware
ULAA	ULAM	ULAA DCT UNARI M58 RIGNI L168 SORIL DCT ULAM	2608	LainoaSoftware
ULLI	UMGG	ULLI DCT RUMOL N171 LUMIT DCT RUDKA DCT LOVIK M856 GOL H83 MAMIN DCT UMGG	2608	LainoaSoftware
ULLI	URWA	ULLI DCT RUMOL N171 LUMIT DCT RUDKA M863 ETUBO M866 GERVI M857 KSC N133 KEKED DCT KARIL Z948 LARMU DCT BULEN L744 UDROS M859 KARDE N644 LAGAS M747 SUBUT T916 LEYLA N161 GASBI N60 NOGBU N193 BABUR G242 OMIRA DCT URWA	2608	LainoaSoftware
ULLI	UUBC	ULLI DCT KERIS DCT BEGSI T73 OKBAV T439 POGAS T757 SOTOG L736 GITIK DCT UUBC	2608	LainoaSoftware
ULLI	UWLL	ULLI DCT SUGIN T873 VUZPU T490 EZMUB T439 USTOK T464 MEZET DCT DOGIT P165 OTPIS DCT UWLL	2608	LainoaSoftware
ULLI	UWPS	ULLI DCT SUGIN T873 VUZPU T490 EZMUB T439 USTOK DCT LARNO T784 OTKOL T787 OKSUD N604 UMGIK R346 GORIR DCT UWPS	2608	LainoaSoftware
ULLI	UZSK	ULLI DCT RUMOL N171 LUMIT DCT TOSPO L856 LODBO M857 DUFES DCT EVULA DCT KENIN DCT KARIL Z948 LARMU DCT DENUB DCT MOSOP DCT UDROS M859 KARDE N644 LAGAS M747 SUBUT T923 ERLEV M11 RODAR A909 BABUM A477 POGON T388 BUPOR Q169 TUDLI DCT UZSK	2608	LainoaSoftware
ULLI	ZBAA	ULLI DCT SUGIN T873 VUZPU T792 OKDON N87 ROGID M854 KETOL DCT KOSKA N624 KOLJA DCT PENOR N133 LENOV B7 RAZEC DCT DUFES DCT EVULA DCT KENIN DCT KARIL Z948 LARMU DCT DENUB DCT MOSOP DCT UDROS M859 KARDE N644 LAGAS M747 SUBUT T916 LEYLA N161 ALZIS M993 AKTAS R366 NOPUS Y721 NIXAL G343 TMR B458 BIKUT W69 GUVBA DCT ZBAA	2608	LainoaSoftware
ULMM	UWKD	ULMM DCT PELOR N2 KELEK DCT AGAMO DCT ROGID N87 OKDON T792 VUZPU T490 EZMUB T439 USTOK DCT STR DCT OSVUP KR395 NAMER L94 UNORO T788 KOROM DCT UWKD	2608	LainoaSoftware
ULPB	USSS	ULPB DCT PEMEM T785 LIGTI DCT OSKIT T818 SONAT N993 AGNOK W59 LOMBI DCT USSS	2608	LainoaSoftware
UMGG	ULLI	UMGG DCT MABIR DCT DUBIN P171 VALGA DCT IBUZU DCT ARSAM DCT INTOR DCT MOHNI DCT LEDUN DCT OLEMA L24 AKARU DCT ULLI	2608	LainoaSoftware
UMGG	UUEE	UMGG DCT MABIR T535 BERUN T296 BUKUB DCT UUEE	2608	LainoaSoftware
UMMS	LLBG	UMMS DCT TAZIP P26 OGARA L23 GORAT N869 BULEP M857 KSC N133 KEKED DCT KARIL Z948 LARMU DCT IRLOX DCT BULEN L605 RIXEN UL742 MUT A28 LCA B17 MERVA H14 NAT Z91 SALAM DCT LLBG	2608	LainoaSoftware
UMMS	OOSA	UMMS DCT TAZIP P26 OGARA L23 GORAT N869 BULEP M857 KSC N133 KEKED DCT KARIL Z948 LARMU DCT BULEN L605 RIXEN A17 BAG UW75 BAKIR L601 ADA UL601 TUNLA L601 KTN R785 RASLI P559 GADLI T503 KSA M321 PUTRA B549 LADAR B535 SLL Y414 DAXAM DCT OOSA	2608	LainoaSoftware
UMMS	USCC	UMMS DCT TAZIP P26 OGARA L23 GORAT N869 BULEP M857 KSC N133 KEKED DCT KARIL Z948 LARMU DCT BULEN L744 UDROS M859 KARDE N644 LAGAS M747 SUBUT T916 LEYLA N161 GASBI N60 NOGBU N996 KODUM L988 ALABA T586 RAVNI L985 LANOR N993 ULTOP T759 LANTO DCT LUTAT DCT USCC	2608	LainoaSoftware
UMMS	UUBC	UMMS DCT SORFO Y174 SODKO M863 ASKIL L736 GITIK DCT UUBC	2608	LainoaSoftware
UNKL	URMM	UNKL DCT ROVNO B151 KESED B926 ODIDA B808 DAKIN N55 OGANU P574 NOGBU Z581 RALAN A924 DOBEK B967 OGEMO DCT URMM	2608	LainoaSoftware
UNKL	VVPQ	UNKL DCT ATREG R497 LONKA A822 NEDAG A935 LETBI B480 MORIT B330 UBKER G212 SGM A581 SAGAG B218 VTN R470 ROT R345 REP W17 KOS R334 NUMDI DCT VVPQ	2608	LainoaSoftware
UNNT	UWGG	UNNT DCT ALIRO DCT ORPAS B955 LAGMO L988 ASTAS P574 NOGBU N37 IPLED A921 KUFAN N11 ROLIN N644 INB L746 ODERO T86 MATEL T746 ARGES Z946 OSTAL DCT OP261 DCT DENAK DCT LARMU Z948 KARIL DCT KENIN DCT EVULA DCT DUFES M857 SUWGI L32 GOLAD M159 KRAKI DCT GUNTA M857 SOKVA DCT ANAMA DCT KEMET DCT KEXLE DCT BEKNA DCT INTOR DCT MOHNI DCT LEDUN DCT KETOL DCT RESTA T760 BALOB M61 DIBAB W55 AMTAL P165 KODUG N604 UMPER T382 GILAM DCT UWGG	2608	LainoaSoftware
UNNT	UWSG	UNNT DCT ALIRO DCT OTGEN G831 ORPAS B955 RALEG A489 ABESA B944 DAKIN T586 ALABA L988 DIMPA L864 SOMOG L96 OKLAL DCT TIBDO DCT UWSG	2608	LainoaSoftware
UNNT	UZSS	UNNT DCT ALIRO DCT ORPAS B955 LAGMO M149 OGLAB M34 TENRO N102 FODIK P178 DODUR M168 LONDO DCT UZSS	2608	LainoaSoftware
UNNT	VVPQ	UNNT DCT ALIRO G824 LUTAR A489 AMRAD A816 DIZOR A814 LANBI B206 ADPET W190 QTV G470 AKLAS W192 DUMIN Y1 MEPEP Y2 LUVAR L888 BIDRU A581 SAGAG B218 VTN R470 ROT R345 REP W17 KOS R334 NUMDI DCT VVPQ	2608	LainoaSoftware
UNOO	UWUU	UNOO DCT NANOL A357 PSK W355 KOKAV N60 EKSOZ L145 LANOR N993 ULTOP T759 ASPUM DCT UWUU	2608	LainoaSoftware
UNOO	VVCR	UNOO DCT POGIR DCT RUMOD A844 BIKMI R234 ABESA A357 BANIN A814 LANBI B206 ADPET W190 QTV G470 AKLAS W192 DUMIN Y1 MEPEP Y2 LUVAR L888 BIDRU A581 SAGAG B218 LPB A206 VIN W2 NIHOA DCT BIDAM DCT VVCR	2608	LainoaSoftware
UNTT	USTR	UNTT DCT NN A300 KZ R244 RUBOR T448 NAPOR DCT USTR	2608	LainoaSoftware
UNTT	UWKD	UNTT DCT SONUL B911 EDINI B944 DAKIN T586 BESOL M166 EKTOB M199 MULTA L991 BENAP T788 EKRIM W911 ATKAM N985 ORTIM DCT UWKD	2608	LainoaSoftware
UOOO	UNAA	UOOO DCT GINDA W112 IGR G489 THN G490 PTG A818 ENS A228 MIKET A91 KEDRA DCT SELTI DCT LEGNI DCT UNAA	2608	LainoaSoftware
URKK	URML	URKK DCT RANIS B491 RESLO A944 BEMES R227 KZ B122 INGUT DCT URML	2608	LainoaSoftware
URML	OKKK	URML DCT BALIP B491 BISNA N72 SAV L124 EGVEL B417 EGVAL DCT RALKA DCT OKKK	2608	LainoaSoftware
URML	USSS	URML DCT INGUT B122 KZ R227 ITAKA N154 NOGBU N996 KODUM L988 ALABA T586 RAVNI L985 LANOR N993 IMANA L992 NEBIS DCT USSS	2608	LainoaSoftware
URMM	UAAA	URMM DCT OKARU A962 MEMZA B491 BAPNI A837 MOTEG N25 OKTAT N161 RELGE N154 MNK T916 TUROK L855 TIPSA DCT UAAA	2608	LainoaSoftware
URMM	UNKL	URMM DCT OKARU A962 MEMZA B491 BAPNI A837 MOTEG N25 OKTAT N161 MASAV N55 DAKIN G828 NN A300 RANET DCT UNKL	2608	LainoaSoftware
URMM	USCC	URMM DCT UGBES G487 ROKMO R710 UP A102 BABUR N193 ATNUR Q198 AGILA N996 KODUM Z210 EKTOB M166 BESOL T586 RAVNI L985 LANOR N993 ULTOP T797 GERSI DCT USCC	2608	LainoaSoftware
URMM	USKK	URMM DCT MOZAT M54 GUSLI DCT IZERO L21 ATCEF M10 GOKPA L746 ODERO T86 MATEL T746 ARGES Z946 OSTAL DCT IDARU DCT LARMU Z948 KARIL DCT KEKED N133 KSC B7 LENOV N133 PENOR M607 TESPO N746 ALAMI DCT KOMEK DCT OSKIT T818 SONAT L93 ABKOS DCT NIROB T646 ASTAK DCT USKK	2608	LainoaSoftware
URMM	USPP	URMM DCT UGBES G487 ROKMO R710 UP A102 BABUR N193 ATNUR Q198 AGILA N996 KODUM L988 ALABA T586 RAVNI Z582 EKSOZ N60 DEPIR N167 NIBOD M864 LUNAG T449 INPIL DCT USPP	2608	LainoaSoftware
URMM	USRR	URMM DCT SULOD DCT ALZIT M54 LARIN A837 MOTEG N25 OKTAT N161 MASAV N55 DAKIN N990 GIMAS R706 BASAK DCT BOMLI DCT USRR	2608	LainoaSoftware
URMM	UUBI	URMM DCT MOZAT M54 GUSLI DCT IZERO L21 ATCEF M10 GOKPA L746 ODERO T86 MATEL T746 ARGES Z946 OSTAL DCT IDARU DCT LARMU Z948 KARIL DCT KEKED N133 KSC M857 SUWGI L32 GOLAD M159 KRAKI DCT GUNTA M857 SOKVA DCT ANAMA DCT KEMET DCT KEXLE DCT BEKNA DCT INTOR DCT MOHNI DCT LEDUN DCT KETOL M854 ROGID N87 OKDON T792 VUZPU T490 EZMUB T439 POGAS T747 OLATU T784 ROKUR DCT UUBI	2608	LainoaSoftware
URMM	UWGG	URMM DCT MOZAT M54 GUSLI DCT ROLIN N644 INB L746 ODERO T86 MATEL T746 ARGES Z946 OSTAL DCT OP261 DCT DENAK DCT LARMU Z948 KARIL DCT KENIN DCT EVULA DCT DUFES M857 VENES N5 GITOV DCT AGONA DCT RONUS DCT NEKET N616 TOMBU P607 NEBSI DCT TUKMA P989 BESNO T73 OKBAV T439 USTOK DCT UWGG	2608	LainoaSoftware
URMM	UWLL	URMM DCT UGBES G487 ROKMO R710 UP A102 BABUR N193 ATNUR Q198 PIRIM N60 LOKOZ M158 DOKUS W324 URL A368 GUTAN M161 DENUD T784 TIRET T789 NEPNI DCT UWLL	2608	LainoaSoftware
URSS	UUBI	URSS DCT LA B549 AG B950 TUDEK R114 FALAZ N644 INB L746 ODERO T86 MATEL T746 ARGES Z946 OSTAL DCT IDARU DCT LARMU Z948 KARIL DCT KEKED N133 KSC M857 SUWGI L32 GOLAD M159 KRAKI DCT GUNTA M857 SOKVA DCT ANAMA DCT KEMET DCT KEXLE DCT BEKNA DCT INTOR DCT MOHNI DCT LEDUN DCT KETOL M854 ROGID N87 OKDON T792 VUZPU T490 EZMUB T439 POGAS T747 OLATU T784 ROKUR DCT UUBI	2608	LainoaSoftware
URSS	UWLL	URSS DCT LA B549 AG B950 TUDEK R114 FALAZ N644 LAGAS M747 SUBUT T916 LEYLA N161 GASBI A357 AKT W324 PIRIM N60 LOKOZ M158 DOKUS W324 URL A368 GUTAN M161 DENUD T784 TIRET T789 NEPNI DCT UWLL	2608	LainoaSoftware
URWA	ULLI	URWA DCT ZG G242 BABUR N193 NOGBU N37 IPLED A921 KUFAN N11 ROLIN N644 INB L746 ODERO T86 MATEL T746 ARGES Z946 OSTAL DCT OP261 DCT DENAK DCT LARMU Z948 KARIL DCT KENIN DCT EVULA DCT DUFES M857 VENES N5 GITOV DCT AGONA DCT RONUS DCT NEKET N616 TOMBU P607 NEBSI DCT TUKMA P989 BESNO T73 BEGSI DCT GENPA DCT ULLI	2608	LainoaSoftware
URWW	USSS	URWW DCT RODUN R807 UROBO T692 DENUD M56 BEKAS L163 SIVKO M166 BESOL T586 RAVNI L985 LANOR N993 IMANA L992 NEBIS DCT USSS	2608	LainoaSoftware
USCC	HESH	USCC DCT NOMGU L749 BASAB M168 NELTI L165 EKSOZ Z582 RAVNI T586 ALABA L988 KODUM N996 NOGBU N37 IPLED A921 KUFAN N61 LAGAS M54 TAVRO T165 REBLO DCT LESRI UL573 KML L572 TAN A412 ZELAF M690 SESMO M319 ULINA M690 NOVPA R650 SHM DCT PASUM DCT HESH	2608	LainoaSoftware
USCC	URMM	USCC DCT LERTU R482 LANOR L985 RAVNI T586 ALABA L988 KODUM N996 NOGBU Z581 RALAN A924 DOBEK B967 OGEMO DCT URMM	2608	LainoaSoftware
USHH	USHU	USHH DCT NEMON N604 KESEB R487 NARNI DCT USHU	2608	LainoaSoftware
USHU	USHH	USHU DCT NARNI R487 KESEB N604 NEMON DCT USHH	2608	LainoaSoftware
USMQ	UWUU	USMQ DCT OKATU W258 ALEPI W257 GT W44 IGR G489 CE A819 KUMOD B956 ML N990 OMONA A357 PSK W355 KOKAV N60 EKSOZ L145 LANOR N993 ULTOP T759 LANTO L158 LAGES T764 IPROK DCT UWUU	2608	LainoaSoftware
USNN	UHMM	USNN DCT ARNIN G356 GITUR R27 TURMA W189 TORSA T155 GANPA B927 TERKI DCT UHMM	2608	LainoaSoftware
USNN	UZTT	USNN DCT GIRNI G715 ML N990 DAKIN M75 AMIGU P178 TIMKA M610 ARBOL N102 FODIK P178 DOSOR DCT UZTT	2608	LainoaSoftware
USPP	UGSS	USPP DCT ULPAS P983 ODMUR W182 NAMOL L992 GIMAK P865 MINOR B925 MAPID A306 ML N990 DAKIN N55 OGANU P574 NOGBU N154 ITAKA R227 BEMES A944 RESLO G924 TAIRA DCT UGSS	2607	LainoaSoftware
USRK	USTR	USRK DCT LITMA R717 LUNEP G715 URAMI P989 KUMIR L870 LARVI G489 CE A819 KUMOD B956 ML A300 RUBOR T448 NAPOR DCT USTR	2608	LainoaSoftware
USRO	ULLI	USRO DCT OLUKA R717 TARSA T541 VEREL G489 CE A819 KUMOD B956 ML N990 DAKIN N55 OGANU P574 NOGBU N37 IPLED A921 KUFAN N11 ROLIN N644 INB L746 ODERO T86 MATEL T746 ARGES Z946 OSTAL DCT IDARU DCT LARMU Z948 KARIL DCT KEKED N133 KSC M857 VENES N5 GITOV DCT NERIG DCT TIRIN DCT NEKET N616 TOMBU P607 NEBSI DCT TITOV T635 TULGI L71 RELNI DCT BEPOL DCT ULLI	2608	LainoaSoftware
USRR	URMM	USRR DCT KARPO DCT NESPI N990 DAKIN N55 MASAV N161 OKTAT N25 MOTEG A837 LARIN DCT DEPSO DCT URMM	2608	LainoaSoftware
USRR	USCC	USRR DCT BASAK R706 GIMAS N990 ML A489 BEDNI B926 GISMA P983 TINRI T797 LERDA DCT USCC	2608	LainoaSoftware
USSS	USHU	USSS DCT DOSUM DCT NAMOL L992 GIMAK T796 MILGA DCT USHU	2608	LainoaSoftware
USSS	USRO	USSS DCT ALUMA L94 OKETI L158 OZGEL A487 DORON N990 ML B956 KUMOD A819 CE G489 LARVI L870 KUMIR P989 ATBAR G486 ATLON DCT USRO	2608	LainoaSoftware
USSS	UWSG	USSS DCT INLEB T764 MIKUS T374 IMANA N993 LANOR L985 RAVNI T586 ALABA L988 DIMPA L864 SOMOG L96 OKLAL DCT TIBDO DCT UWSG	2608	LainoaSoftware
USTR	UWWW	USTR DCT KEGIR DCT NIBOD N167 DEPIR N60 EKSOZ Z582 RAVNI T586 BESOL M166 EKTOB M199 MULTA L991 BENAP T788 EKRIM T173 NALUS DCT UWWW	2608	LainoaSoftware
UTAA	RKSI	UTAA DCT PODOK B359 MAVAX A370 LITOR A477 POGON N143 KIZMI Z817 TIPSA M610 RULAD A343 POSOT B215 FKG W188 LIKMI W270 DKO W69 HUR DCT AA173 DCT TONIL V9 VAPGU W34 ANRAT A326 DONVO G597 AGAVO Y644 REBIT DCT RKSI	2608	LainoaSoftware
UTAM	UTAT	UTAM DCT DUTAR B801 TAKIP DCT UTAT	2608	LainoaSoftware
UTAT	UTAM	UTAT DCT TAKIP B801 DUTAR DCT UTAM	2608	LainoaSoftware
UTDD	UCFM	UTDD DCT AKVEZ L170 EKVIT L141 TISIB L143 RUDEK M34 GASTA DCT UCFM	2608	LainoaSoftware
UTDL	UWKD	UTDL DCT DILRO P180 KUFIM Z753 PAVEL L163 INKUM M199 ODILA M875 MULTA L991 BENAP T788 EKRIM W911 ATKAM N985 ORTIM DCT UWKD	2608	LainoaSoftware
UUBC	UMMS	UUBC DCT BAMDO T462 GODBI L736 ASKIL M863 SODKO DCT RAFMA DCT UMMS	2608	LainoaSoftware
UUBI	URSS	UUBI DCT OLATU T747 POGAS T757 BULAT N858 NATLO L856 GODBI L736 ASKIL DCT RUDKA M863 ETUBO M866 GERVI M857 KSC N133 KEKED DCT KARIL Z948 LARMU DCT BULEN L744 UDROS M859 KARDE N644 ROLIN DCT IDLER DCT BANUT DCT ETIMA DCT BINOL DCT URSS	2608	LainoaSoftware
UUBW	UZFN	UUBW DCT POKAG N858 VEPIS DCT RUDKA M863 ETUBO M866 GERVI M857 KSC N133 KEKED DCT KARIL Z948 LARMU DCT BULEN L744 UDROS M859 KARDE N644 LAGAS M747 LUSAL N199 RASAM L88 METKA B476 DARVA T898 OGOLI N193 SR L163 TISIB L143 RODKI Q523 ABDOK DCT UZFN	2608	LainoaSoftware
UUDD	UBBG	UUDD DCT POKAG N858 VEPIS DCT TOSPO L856 LODBO M857 DUFES DCT EVULA DCT KENIN DCT KARIL Z948 LARMU DCT DENUB DCT MOSOP DCT UDROS M859 KARDE L851 TBN M11 MATAL DCT UBBG	2608	LainoaSoftware
UUDD	VTSP	UUDD DCT POKAG N858 VEPIS DCT TOSPO L856 LODBO M857 DUFES DCT EVULA DCT KENIN DCT KARIL Z948 LARMU DCT DENUB DCT MOSOP DCT UDROS M859 KARDE N644 LAGAS M747 SUBUT T923 ERLEV M11 RODAR A909 LEMOD N644 REGET J145 DI A466 JHANG M875 KAKID M770 OBMOG L515 UPSAB DCT VTSP	2608	LainoaSoftware
UUEE	UATE	UUEE DCT KOGOM L94 EKPIR M864 TEKBO N858 NATLO L856 GODBI L736 ASKIL DCT RUDKA M863 ETUBO M866 GERVI M857 KSC N133 KEKED DCT KARIL Z948 LARMU DCT BULEN L744 UDROS M859 KARDE N644 LAGAS M747 SUBUT T916 LEYLA N161 GASBI N60 NOGBU N193 ATNUR DCT UATE	2608	LainoaSoftware
UUEE	UZNU	UUEE DCT LIDRI T781 REPNU N858 VEPIS DCT TOSPO L856 LODBO M857 DUFES DCT EVULA DCT KENIN DCT KARIL Z948 LARMU DCT DENUB DCT MOSOP DCT UDROS M859 KARDE N644 LAGAS M747 LUSAL N199 RASAM L88 METKA B476 NEBIT B738 DSH B359 ADOBI DCT AZREF DCT UZNU	2608	LainoaSoftware
UUWW	OOMS	UUWW DCT TOGMO M56 ULKID P163 GOLRI T752 RAMUT T890 LEKDO DCT SOTOG L736 ASKIL DCT RUDKA M863 ETUBO M866 GERVI M857 KSC N133 KEKED DCT KARIL Z948 LARMU DCT OSTAL DCT RONBU P975 EZS UP975 LESRI P975 ULDUR M688 SIDAD R784 IMDAT B416 ORSAR R784 TOVIV Q321 NOLSU P307 TONVO A777 BUBAS Z890 GERAR DCT OOMS	2608	LainoaSoftware
UUWW	URMO	UUWW DCT POKAG N858 VEPIS DCT RUDKA M863 ETUBO M866 GERVI M857 KSC N133 KEKED DCT KARIL Z948 LARMU DCT BULEN L744 UDROS M859 KARDE N644 ROLIN DCT IZERO DCT LAFNE G67 SARPI DCT LAPTO N82 TAFIK G914 WLK G920 ATMAG DCT URMO	2608	LainoaSoftware
UUWW	USNN	UUWW DCT TOGMO M56 ULKID P163 GOLRI T752 RAMUT T890 LEKDO DCT SOTOG L736 ASKIL DCT RUDKA M863 ETUBO M866 GERVI M857 KSC N133 KEKED DCT KARIL Z948 LARMU DCT BULEN L744 UDROS M859 KARDE N644 LAGAS M747 SUBUT T916 LEYLA N161 MASAV N55 DAKIN N990 ML G715 BENIG T660 BAGIK G715 NWK M59 TETSI DCT USNN	2608	LainoaSoftware
UUYY	ULAM	UUYY DCT NILIN T173 IBEBO T793 KEKUT DCT ULAM	2608	LainoaSoftware
UWGG	HEGN	UWGG DCT OKSUD T778 MOF DCT URUKA T691 GITEK T784 DENUD M161 GUTAN A368 URL W324 DOKUS M158 LOKOZ N60 PIRIM W324 AKT G96 IPLED A921 KUFAN DCT BARAD DCT TISOT T924 SEVAN DCT REBGI N161 INDUR DCT LESRI UL573 KML L572 TAN A412 ZELAF M690 SESMO M319 ULINA M690 NOVPA R650 IMLUX DCT HEGN	2608	LainoaSoftware
UWGG	HESH	UWGG DCT OKSUD T778 MOF DCT URUKA T691 GITEK T784 DENUD M161 GUTAN A368 URL W324 DOKUS M158 LOKOZ N60 PIRIM W324 AKT G96 IPLED A921 KUFAN DCT BARAD DCT TISOT T924 SEVAN DCT REBGI N161 INDUR DCT LESRI UL573 KML L572 TAN A412 ZELAF M690 SESMO M319 ULINA M690 NOVPA DCT HESH	2608	LainoaSoftware
UWGG	UNNT	UWGG DCT OKSUD T778 MOF DCT URUKA T691 GITEK T784 DENUD M56 BEKAS L163 SIVKO M166 BESOL T586 DAKIN B944 GOLIM DCT UNNT	2608	LainoaSoftware
UWGG	URMM	UWGG DCT OKSUD T778 MOF M161 RULEM T764 GITEK T784 DENUD M161 GUTAN A368 URL W324 DOKUS M158 LOKOZ N60 PIRIM W324 AKT A924 DOBEK B967 OGEMO DCT URMM	2608	LainoaSoftware
UWKD	UAAA	UWKD DCT INTAR T788 BENAP L991 MULTA M199 EKTOB L26 TOGDI Z583 TUKTO DCT UAAA	2608	LainoaSoftware
UWKD	UCFM	UWKD DCT SONUM T789 BMK T464 RUBEK T778 MOF DCT URUKA T691 GITEK T784 DENUD M56 BEKAS L163 SIVKO L728 GEDSA L147 BASAN DCT UCFM	2608	LainoaSoftware
UWKD	UDYZ	UWKD DCT SONUM T789 BMK T464 RUBEK T778 MOF DCT URUKA T691 GITEK T784 DENUD M161 GUTAN A368 URL W324 DOKUS M158 LOKOZ N60 PIRIM W324 AKT G96 IPLED A921 KUFAN DCT BARAD DCT TISOT T924 SEVAN DCT UDYZ	2609	LainoaSoftware
UWKD	UNTT	UWKD DCT SONUM T789 BMK T464 RUBEK T778 MOF DCT URUKA T691 GITEK T784 DENUD M56 BEKAS L163 SIVKO M166 BESOL T586 DAKIN G828 NN DCT UNTT	2608	LainoaSoftware
UWKD	URML	UWKD DCT SONUM T789 BMK T464 RUBEK T778 MOF M161 RULEM T764 GITEK T784 DENUD M161 GUTAN A368 URL W324 DOKUS M158 LOKOZ N60 PIRIM W324 AKT G96 RIRAN DCT URML	2608	LainoaSoftware
UWKD	UTDL	UWKD DCT SONUM T789 BMK T464 RUBEK T778 MOF M161 RULEM T764 GITEK T784 DENUD M56 BEKAS L163 PAVEL Z753 KUFIM P180 DILRO DCT UTDL	2608	LainoaSoftware
UWKD	UZFF	UWKD DCT SONUM T789 BMK T464 RUBEK T778 MOF DCT URUKA T691 GITEK T784 DENUD M56 BEKAS L163 INKUM L139 TULGA Q523 EKLER DCT UZFF	2608	LainoaSoftware
UWLL	URMM	UWLL DCT RUBEK T778 MOF M161 RULEM T764 GITEK T784 DENUD M161 GUTAN A368 URL W324 DOKUS M158 LOKOZ N60 PIRIM W324 AKT A924 DOBEK B967 OGEMO DCT URMM	2608	LainoaSoftware
UWLL	URSS	UWLL DCT RUBEK T778 MOF M161 RULEM T764 GITEK T784 DENUD M161 GUTAN A368 URL W324 DOKUS M158 LOKOZ N60 PIRIM W324 AKT G96 IPLED A921 KUFAN N61 DEDON L850 BANUT DCT ETIMA DCT BINOL DCT URSS	2608	LainoaSoftware
UWPP	URMM	UWPP DCT LASBI T385 RILKU DCT EPIKI DCT TIBDO T764 RULAT M987 DENUD M161 GUTAN A368 URL W324 DOKUS M158 LOKOZ N60 PIRIM W324 AKT A924 DOBEK B967 OGEMO DCT URMM	2608	LainoaSoftware
UWPS	URMM	UWPS DCT SUDEM A942 ULPON T794 RUBEK T778 MOF M161 RULEM T764 GITEK T784 DENUD M161 GUTAN A368 URL W324 DOKUS M158 LOKOZ N60 PIRIM W324 AKT A924 DOBEK B967 OGEMO DCT URMM	2608	LainoaSoftware
UWSG	UNNT	UWSG DCT KR P135 UROBO T692 TEDKI DCT ARISA M166 BESOL T586 DAKIN B944 GOLIM DCT UNNT	2608	LainoaSoftware
UWSG	USSS	UWSG DCT OKLAL T780 RULAT M987 DENUD M56 BEKAS L163 SIVKO M166 BESOL T586 RAVNI L985 LANOR N993 IMANA L992 NEBIS DCT USSS	2608	LainoaSoftware
UWUU	UNOO	UWUU DCT IPROK L749 IMANA N993 LANOR L145 EKSOZ N60 KOKAV W355 PSK A357 NANOL DCT UNOO	2608	LainoaSoftware
